1.641179924829095693e+00 1.641181675283887920e+00 1.641183582736566615e+00 1.641185661328916634e+00 1.641187926287567711e+00 1.641190394429385302e+00 1.641193083960531984e+00 1.641196014756443278e+00 1.641199208466598058e+00 1.641202688667415144e+00 1.641206481059574562e+00 1.641210613604634494e+00 1.641215116820098574e+00 1.641220023895527458e+00 1.641225371197435612e+00 1.641231198067802710e+00 1.641237547688852771e+00 1.641244466740166219e+00 1.641252006470382829e+00 1.641260222425555915e+00 1.641269175139897118e+00 1.641278930999025221e+00 1.641289562252634893e+00 1.641301147120959980e+00 1.641313771070997296e+00 1.641327527251068341e+00 1.641342517106463950e+00 1.641358851344886238e+00 1.641376650846689600e+00 1.641396046794109553e+00 1.641417182179518486e+00 1.641440213342851839e+00 1.641465310379187859e+00 1.641492658013713468e+00 1.641522458382518757e+00 1.641554931878761892e+00 1.641590317487926054e+00 1.641628876394228831e+00 1.641670893908476758e+00 1.641716678926347317e+00 1.641766568760594014e+00 1.641820932164171687e+00 1.641880171842911240e+00 1.641944726013247813e+00 1.642015068854359328e+00 1.642091719124411098e+00 1.642175242278511860e+00 1.642266254645851298e+00 1.642365426772367076e+00 1.642473489390549490e+00 1.642591239515426738e+00 1.642719546374131534e+00 1.642859356813283433e+00 1.643011698288586508e+00 1.643177693082646718e+00 1.643358565275893302e+00 1.643555650187973782e+00 1.643770397317474208e+00 1.644004384437437682e+00 1.644259334465653311e+00 1.644537126395976490e+00 1.644839807544100418e+00 1.645169596501852682e+00 1.645528916219997750e+00 1.645920409333980761e+00 1.646346958029691887e+00 1.646811694762544853e+00 1.647318023348665061e+00 1.647869656711981268e+00 1.648470639253249104e+00 1.649125369320726620e+00 1.649838636730107666e+00 1.650615661445617333e+00 1.651462128792623663e+00 1.652384208084104911e+00 1.653388621106971268e+00 1.654482689814397389e+00 1.655674379353574865e+00 1.656972333420655863e+00 1.658385969389910120e+00 1.659925538985551841e+00 1.661602180765675785e+00 1.663427982847368369e+00 1.665416092724838926e+00 1.667580792514820276e+00 1.669937595480176951e+00 1.672503361492522878e+00 1.675296379388214074e+00 1.678336480665195696e+00 1.681645199982638061e+00 1.685245869675353614e+00 1.689163765576651821e+00 1.693426297179019713e+00 1.698063121088905669e+00 1.703106300276779450e+00 1.708590510005232099e+00 1.714553208810907226e+00 1.721034857357951253e+00 1.728079057641756400e+00 1.735732803736959262e+00
5.064012497040613425e+01 2.176764259819374914e+01 1.028530419657553097e+01 6.101481676501201434e+00 4.715265040548707987e+00 4.301034489152058882e+00 4.190387074649862598e+00 4.164221266597181170e+00 4.158800427710502845e+00 4.157827619781258477e+00 4.157678361132369105e+00 4.157659001870626980e+00 4.157656904729279290e+00 4.157656459807355986e+00 4.157657650345214506e+00 4.157657597899031998e+00 4.157657428490352913e+00 4.157657160810828145e+00 4.157657113084354705e+00 4.157656999329930159e+00 4.157656897470673130e+00 4.157656868557808139e+00 4.157656822730075419e+00 4.157656784983657872e+00 4.157656760907343596e+00 4.157656739628578180e+00 4.157656723564741696e+00 4.157656716501776373e+00 4.157656709573871012e+00 4.157656702762665191e+00 4.157656696913363703e+00 4.157656021378443256e+00 4.157662811675550074e+00 4.157662237434237795e+00 4.157661413744563106e+00 4.157660632467582218e+00 4.157660073140505119e+00 4.157659398105579385e+00 4.157659028078796837e+00 4.157658652921327302e+00 4.157658265938607656e+00 4.157658101166134657e+00 4.157657794237820781e+00 4.157657613218134429e+00 4.157657504253620573e+00 4.157657343779419534e+00 4.157657293596912496e+00 4.157657202028076426e+00 4.157657105978159962e+00 4.157657045474479673e+00 4.157656974262863514e+00 4.157656945900271239e+00 4.157656883879099041e+00 4.157656860910719843e+00 4.157656825976118853e+00 4.157656815349582757e+00 4.157655284523571027e+00 4.157643318420014111e+00 4.157677765460903174e+00 4.157675702535016171e+00 4.157658671937497274e+00 4.157652230116582359e+00 4.157596611088592908e+00 4.157648854805302108e+00 4.157633519493174390e+00 4.157657874487995286e+00 4.157633213868393796e+00 4.157657602518156637e+00 4.157663428264640970e+00 4.157669339580024825e+00 4.157633636958053103e+00 4.157720619947212981e+00 4.157635135106829694e+00 4.157652005611453205e+00 4.157624450319417519e+00 4.157535842081415467e+00 4.157714723907702137e+00 4.157601397277176147e+00 4.157546608872507932e+00 4.157531166929402389e+00 4.157597367811831646e+00 4.157607696572085842e+00 4.157625674444716424e+00 4.157836508486070670e+00 4.157876914112421218e+00 4.157649345943355002e+00 4.157700896270398516e+00 4.157494551051058806e+00 4.157846413494553417e+00 4.157673551555490121e+00 4.157569366856478155e+00 4.157566588342888281e+00 4.157530312251765281e+00 4.157440796116134152e+00 4.157382780860643834e+00 4.157234314276138321e+00 4.157689448562450707e+00 4.157768692268291488e+00 4.157657458330504596e+00 4.157576255209278315e+00
2.892116308920330425e+01 1.701207405494721314e+01 1.018401142151140348e+01 6.369883884987931566e+00 4.296498491838285361e+00 3.200931234520936641e+00 2.638930064860346647e+00 2.359407912915912675e+00 2.224792789292706630e+00 2.162107949584886057e+00 2.133924833914811359e+00 2.121709317942745088e+00 2.116613230243672206e+00 2.114570237246816475e+00 2.113784576413912930e+00 2.113495262724768509e+00 2.113393535856388894e+00 2.113359271639097869e+00 2.113348668461881630e+00 2.113345615542399969e+00 2.113344874187106370e+00 2.113344567843213895e+00 2.113344606785503288e+00 2.113344424942923183e+00 2.113344324470077140e+00 2.113344317966010522e+00 2.113344187514627492e+00 2.113344134210265679e+00 2.113344122294535055e+00 2.113344066503060503e+00 2.113344030389612271e+00 2.113343982396912679e+00 2.113343975532785635e+00 2.113343944441282929e+00 2.113343927146161150e+00 2.113343910482555543e+00 2.113343899969976292e+00 2.113343888050621899e+00 2.113343875236211034e+00 2.113343865215455253e+00 2.113343861003812663e+00 2.113343853597427824e+00 2.113343846423077821e+00 2.113343844618867706e+00 2.113343837755422783e+00 2.113343833829162577e+00 2.113343828743097674e+00 2.113343824282139849e+00 2.113343822300635111e+00 2.113343822183935572e+00 2.113343819320931516e+00 2.113343817762739718e+00 2.113343815675762016e+00 2.113343814373422447e+00 2.113343812884920681e+00 2.113343812231619268e+00 2.113343812132200128e+00 2.113346409524126557e+00 2.113347365631909724e+00 2.113347080958590141e+00 2.113346651189090153e+00 2.113346538178745959e+00 2.113346126879093845e+00 2.113346057122839738e+00 2.113345725272324671e+00 2.113345654866691348e+00 2.113345418949904797e+00 2.113345288350785722e+00 2.113345237770317908e+00 2.113345048637370382e+00 2.113344960899553371e+00 2.113344950885448270e+00 2.113344791951590196e+00 2.113344690067378906e+00 2.113344648150928151e+00 2.113344611455772792e+00 2.113344472455537471e+00 2.113344482971683647e+00 2.113344379032469078e+00 2.113344352326976150e+00 2.113344313197330848e+00 2.113344243785604704e+00 2.113344223587887427e+00 2.113344207614090919e+00 2.113344175816791903e+00 2.113344131236772228e+00 2.113344103652480044e+00 2.113344070570292388e+00 2.113344064130387778e+00 2.113344045636495139e+00 2.113344005597809883e+00 2.113343986867221247e+00 2.113343978975535720e+00 2.113343973650444241e+00 2.113343950822581974e+00 2.113343936924366062e+00 2.113343934690874448e+00 2.113343913751350556e+00 2.113343907428998136e+00 2.113343898172843183e+00
4.591358484859889444e+01 2.099029572560877455e+01 1.031997231346333166e+01 6.070168046791884819e+00 4.504353765051533287e+00 3.973878813712701685e+00 3.809701106420519068e+00 3.763607270490368251e+00 3.751956130209961771e+00 3.749325958086245691e+00 3.748800332850606765e+00 3.748708373751313161e+00 3.748694335287908075e+00 3.748692490118656906e+00 3.748692065938030282e+00 3.748693003188151351e+00 3.748693128937247820e+00 3.748692849010126338e+00 3.748692774707024000e+00 3.748692661036784557e+00 3.748692553215590806e+00 3.748692496213408276e+00 3.748692457306901815e+00 3.748692399018523247e+00 3.748692371840206761e+00 3.748692334245163238e+00 3.748692314425795757e+00 3.748692298642083642e+00 3.748692291501299678e+00 3.748692280887951256e+00 3.748692271177105795e+00 3.748692265754300479e+00 3.748692259115045999e+00 3.748692256495814945e+00 3.748691315693349679e+00 3.748698421351718935e+00 3.748697567636440908e+00 3.748696397941444047e+00 3.748695829813755154e+00 3.748695611197604194e+00 3.748694903801492728e+00 3.748694529180397694e+00 3.748694338831342066e+00 3.748693930632043703e+00 3.748693723150836377e+00 3.748693457707076959e+00 3.748693381216753551e+00 3.748693141650846883e+00 3.748693056125830481e+00 3.748692893534325776e+00 3.748692804434085701e+00 3.748692770257775919e+00 3.748692651803594345e+00 3.748692631882477144e+00 3.748692547589598689e+00 3.748692525869046221e+00 3.748692487954485841e+00 3.748692439476599247e+00 3.748692410240892059e+00 3.748692382724129857e+00 3.748692375375412666e+00 3.748692357336040004e+00 3.748691633722955885e+00 3.748694067317046574e+00 3.748713911591039505e+00 3.748709382452943828e+00 3.748683885654827463e+00 3.748674783455498982e+00 3.748668368900325731e+00 3.748692106842099747e+00 3.748678147989267018e+00 3.748584459250196232e+00 3.748690914624603465e+00 3.748672336527306470e+00 3.748705127472931053e+00 3.748685333846879075e+00 3.748473100882620201e+00 3.748682004807051271e+00 3.748623132925786194e+00 3.748592001724318834e+00 3.748749700513144489e+00 3.748690785891085397e+00 3.748674396421847632e+00 3.748638367069361266e+00 3.748800680772546912e+00 3.748815700808336260e+00 3.748705343896290287e+00 3.748612174127629260e+00 3.748770449899893720e+00 3.748739920287334826e+00 3.748710891122755129e+00 3.748606361936253961e+00 3.748416335292859003e+00 3.748686170176370069e+00 3.748795867351873312e+00 3.748652616697654594e+00 3.748597252830222715e+00 3.748736634952365421e+00 3.748347898406791501e+00 3.749021907220594585e+00
9.977762010608435261e-01 9.972321280364595530e-01 9.966811748418743511e-01 9.961232920099487576e-01 9.955583761444444235e-01 9.949863563314497172e-01 9.944071698431643513e-01 9.938207435070897100e-01 9.932270064910502239e-01 9.926258860398747830e-01 9.920173105478368170e-01 9.914012069895804524e-01 9.907775033845986901e-01 9.901461266010563866e-01 9.895070046990730450e-01 9.888600647240135544e-01 9.882052327693291449e-01 9.875424353583586168e-01 9.868716007777622590e-01 9.861926565157856928e-01 9.855055302583973775e-01 9.848101493413443652e-01 9.841064412948239415e-01 9.833943341453890152e-01 9.826737562204403975e-01 9.819446351844101084e-01 9.812068998651208851e-01 9.804604793077836833e-01 9.797053020696118164e-01 9.789412970235049638e-01 9.781683942216620187e-01 9.773865242824115729e-01 9.765956184210607960e-01 9.757956084821328702e-01 9.749864269730097455e-01 9.741680070990038631e-01 9.733402827370807309e-01 9.725031871013039009e-01 9.716566544225275770e-01 9.708006200791866602e-01 9.699350201868927046e-01 9.690597916328305139e-01 9.681748721117967582e-01 9.672802001639015934e-01 9.663757152139575979e-01 9.654613578614128500e-01 9.645370715971564035e-01 9.636028001819936240e-01 9.626584883119970737e-01 9.617040819940021468e-01 9.607395286078330710e-01 9.597647769702895015e-01 9.587797774009165774e-01 9.577844817895788676e-01 9.567788436061411828e-01 9.557628178290821230e-01 9.547363613354951095e-01 9.536994328549280864e-01 9.526519930294157223e-01 9.515940044909858564e-01 9.505254319411532427e-01 9.494462422324271289e-01 9.483564044518566494e-01 9.472558896644024395e-01 9.461446708430744090e-01 9.450227238391191165e-01 9.438900270298499207e-01 9.427465613973474712e-01 9.415923106201620207e-01 9.404272611672812587e-01 9.392514023943940860e-01 9.380647266417203589e-01 9.368672285350070350e-01 9.356589055614636941e-01 9.344397589284312300e-01 9.332097931320907369e-01 9.319690160608974372e-01 9.307174391015607950e-01 9.294550772476071199e-01 9.281819492105567448e-01 9.268980774794055577e-01 9.256034869008797905e-01 9.242982065278020354e-01 9.229822699768915895e-01 9.216557149977673280e-01 9.203185835891194433e-01 9.189709221177875254e-01 9.176127814407790684e-01 9.162442170302693700e-01 9.148652888744329692e-01 9.134760597000475268e-01 9.120765977460740803e-01 9.106669764418031665e-01 9.092472741601036468e-01 9.078175743354501837e-01 9.063779655852828299e-01 9.049285417667846110e-01 9.034694008984271996e-01 9.020006466686238955e-01 9.005223885995623512e-01
1.119837065498762030e+01 9.645458068217955372e+00 8.306573746650901313e+00 7.153110706230988214e+00 6.160161156255202108e+00 5.306054987657499389e+00 4.571953672340227648e+00 3.941493140346227886e+00 3.400470018589818011e+00 2.936566095545900090e+00 2.539106651133262282e+00 2.198848609641634866e+00 1.907794953388751935e+00 1.659032486705733334e+00 1.446589561580851502e+00 1.265312250008873818e+00 1.110756033340861038e+00 9.790912431052447573e-01 8.670207971361394428e-01 7.717084776595291018e-01 6.907165706398155081e-01 6.219516358858445670e-01 5.636174141578793595e-01 5.141739523882469243e-01 4.723021582933739637e-01 4.368730974690446800e-01 4.069214188084604444e-01 3.816223655010944071e-01 3.602719152934792390e-01 3.422696338380841752e-01 3.271038842207012465e-01 3.143390810962074511e-01 3.036047174799136883e-01 2.945859233985661518e-01 2.870153519659943697e-01 2.806662120371026248e-01 2.753462909190780294e-01 2.708928337397313868e-01 2.671681433125350225e-01 2.640558466283096095e-01 2.614576723080919152e-01 2.592907266025044066e-01 2.574851337714125776e-01 2.559820525949891845e-01 2.547319866596318150e-01 2.536933399420533419e-01 2.528311807406833367e-01 2.521162084483741239e-01 2.515238701243394104e-01 2.510336096728664756e-01 2.506282309327279023e-01 2.502933642223670319e-01 2.500170307796967251e-01 2.497892177532143876e-01 2.496015953604313609e-01 2.494472167547012731e-01 2.493203267069592499e-01 2.492161394077871961e-01 2.491306749744062188e-01 2.490606433632898131e-01 2.490033200288817028e-01 2.489564389669833844e-01 2.489181431407327949e-01 2.488868899417440161e-01 2.488614144798315664e-01 2.488406699874925465e-01 2.488237940191915243e-01 2.488100812399540729e-01 2.487989493314923806e-01 2.487899242383004861e-01 2.487826149268919096e-01 2.487767002734067034e-01 2.487719142163271613e-01 2.487680490191443994e-01 2.487649380546308464e-01 2.487624326745230263e-01 2.487604221364954071e-01 2.487588045528230651e-01 2.487575037561331470e-01 2.487564609644525859e-01 2.487556251724196699e-01 2.487549558857260479e-01 2.487544228576421546e-01 2.487539977113311096e-01 2.487536576370512620e-01 2.487533857003842996e-01 2.487531673554084222e-01 2.487529954844074354e-01 2.487528579050071187e-01 2.487527500520592127e-01 2.487526665465136233e-01 2.487525989135939142e-01 2.487525488958333142e-01 2.487525072972083251e-01 2.487524756966319472e-01 2.487524515549264237e-01 2.487524304903931949e-01 2.487524174428195067e-01 2.487524044103022192e-01 2.487523961172701803e-01
3.580808471452335340e+01 1.833304417708759715e+01 9.668450824978183533e+00 5.506024716702661692e+00 3.571248966008958803e+00 2.702301827707948689e+00 2.325769968967776435e+00 2.168590312692664668e+00 2.105481561988341355e+00 2.081150248221661059e+00 2.072157786765771448e+00 2.068977682854509226e+00 2.067903494547536525e+00 2.067557626922301495e+00 2.067451783088642969e+00 2.067420891226078083e+00 2.067412600921358035e+00 2.067410672755229939e+00 2.067410353946598889e+00 2.067410028282154144e+00 2.067410033339783126e+00 2.067409938727649887e+00 2.067409829045502079e+00 2.067409809024638889e+00 2.067409799102208012e+00 2.067409759543139103e+00 2.067409726107953816e+00 2.067409683001940834e+00 2.067409674908034845e+00 2.067409662478681298e+00 2.067409646562722969e+00 2.067409631999026942e+00 2.067409613907159383e+00 2.067409607270235483e+00 2.067409595922896415e+00 2.067409593203819895e+00 2.067409582326234840e+00 2.067409576825582462e+00 2.067409574295197672e+00 2.067409568530905517e+00 2.067409566042385904e+00 2.067409558745367804e+00 2.067409559018926757e+00 2.067409555141153987e+00 2.067409552676679141e+00 2.067409549174669792e+00 2.067409548305903400e+00 2.067409546370925000e+00 2.067409544905217444e+00 2.067409543503572422e+00 2.067409543121300430e+00 2.067409542425423297e+00 2.067410899120432077e+00 2.067412916621947261e+00 2.067412738130713024e+00 2.067412337000575917e+00 2.067412367068016010e+00 2.067411911572833105e+00 2.067411906717325110e+00 2.067411527431374907e+00 2.067411433094434869e+00 2.067411217192727690e+00 2.067411096491412081e+00 2.067410938720513514e+00 2.067410966202714917e+00 2.067410850434839631e+00 2.067410629804271593e+00 2.067410642492745865e+00 2.067410544627364288e+00 2.067410444221650323e+00 2.067410326070898918e+00 2.067410264679551801e+00 2.067410248577289167e+00 2.067410194314675209e+00 2.067410129901873006e+00 2.067410047851922172e+00 2.067409998414518668e+00 2.067409972611699231e+00 2.067409942809035783e+00 2.067409906376269646e+00 2.067409866775165028e+00 2.067409871922563980e+00 2.067409815173050447e+00 2.067409791269483321e+00 2.067409794163040715e+00 2.067409752866979034e+00 2.067409753433821606e+00 2.067409720513978755e+00 2.067409721339799944e+00 2.067409703834528045e+00 2.067409693288936978e+00 2.067409667498623094e+00 2.067409662903173739e+00 2.067409653889171750e+00 2.067409637531909539e+00 2.067409633942816072e+00 2.067409624320589501e+00 2.067409617058046933e+00 2.067409607757326739e+00 2.067409609104288393e+00
4.981293164736847956e+01 1.974952648215543860e+01 8.706068688110583764e+00 4.933107523415479534e+00 3.740099781595098705e+00 3.392788548406741711e+00 3.300214676202116948e+00 3.277756846805829127e+00 3.272829471938280221e+00 3.271858357327246836e+00 3.271687714793870327e+00 3.271661431131732911e+00 3.271658383179683938e+00 3.271658050986275157e+00 3.271657805235619776e+00 3.271657628013400654e+00 3.271657458038987443e+00 3.271657409049510079e+00 3.271657359776696694e+00 3.271657282402571809e+00 3.271657233701972700e+00 3.271657192639196410e+00 3.271657166948472195e+00 3.271657141027304760e+00 3.271657108803708525e+00 3.271657098314733503e+00 3.271657083504919683e+00 3.271657073866208520e+00 3.271657066572913664e+00 3.271657055260391189e+00 3.271657051207057521e+00 3.271657045159201971e+00 3.271657041813512024e+00 3.271657038935700257e+00 3.271657038320995525e+00 3.271661101447477904e+00 3.271661834027781879e+00 3.271661275243445743e+00 3.271660746254610785e+00 3.271660186353528843e+00 3.271660091294734229e+00 3.271659521469132414e+00 3.271659361186152637e+00 3.271658886299405822e+00 3.271658803908280788e+00 3.271658572665046449e+00 3.271658389866615835e+00 3.271658208908093002e+00 3.271658064177699998e+00 3.271657892227949560e+00 3.271657822420138473e+00 3.271657680841826732e+00 3.271657586456967692e+00 3.271657515458628041e+00 3.271657445808159537e+00 3.271657426962292448e+00 3.271657363122130846e+00 3.271657321827206033e+00 3.271657279110513628e+00 3.271657261852396914e+00 3.271657235340626357e+00 3.271657203112681600e+00 3.271657176749158680e+00 3.271657166827480978e+00 3.271657140880051884e+00 3.271657130155745108e+00 3.271647374702752131e+00 3.271648766918588080e+00 3.271682717117982975e+00 3.271682845121176797e+00 3.271667341910870164e+00 3.271644627579007647e+00 3.271656916205756715e+00 3.271650154047165415e+00 3.271609843859550892e+00 3.271657453768057167e+00 3.271642688938300125e+00 3.271559532931860304e+00 3.271653673229593551e+00 3.271640109402142116e+00 3.271633773314533755e+00 3.271645886821715976e+00 3.271643752774252789e+00 3.271655106562320725e+00 3.271643197980665718e+00 3.271579342772383825e+00 3.271541361948038684e+00 3.271590799540717853e+00 3.271652763283782406e+00 3.271650489023159025e+00 3.271655525044479873e+00 3.271605412493954645e+00 3.271694671337172622e+00 3.271618426810164237e+00 3.271702935795474332e+00 3.271757345508376602e+00 3.271591608932794770e+00 3.271647233923431486e+00 3.271637718007696094e+00 3.271571444791334216e+00
8.542618610015402680e+00 7.945451729331360013e+00 7.389069386225333602e+00 6.877938682406007587e+00 6.415533469693774471e+00 6.004149253323328495e+00 5.644768215043241000e+00 5.336991543722117370e+00 5.079053041015912484e+00 4.867920787831511831e+00 4.699485273562041598e+00 4.568821715623338164e+00 4.470504599526295308e+00 4.398944192181239998e+00 4.348710466496466864e+00 4.314811050468748022e+00 4.292896376925479984e+00 4.279376880523312110e+00 4.271450797045748260e+00 4.267054760785569556e+00 4.264759827186722418e+00 4.263638019670210610e+00 4.263127551815728111e+00 4.262913155279917987e+00 4.262830366966078088e+00 4.262800720536723986e+00 4.262790948867525742e+00 4.262787973778429773e+00 4.262786535532313792e+00 4.262786459774886794e+00 4.262787463672196964e+00 4.262787076055857938e+00 4.262786139029216770e+00 4.262786162255650879e+00 4.262786151615358676e+00 4.262786938118779290e+00 4.262787764998705597e+00 4.262787074901211781e+00 4.262787548147770167e+00 4.262787203696092320e+00 4.262786564762990338e+00 4.262786239878778360e+00 4.262785883409378584e+00 4.262785348173849798e+00 4.262783841442228550e+00 4.262789489067017712e+00 4.262787258787739120e+00 4.262787081601686623e+00 4.262787135910912184e+00 4.262787323804559492e+00 4.262777469975048916e+00 4.262789730898134621e+00 4.262783959021589908e+00 4.262788491154537951e+00 4.262787971527814079e+00 4.262786890264351314e+00 4.262786785018192859e+00 4.262783878816890137e+00 4.262787374726940470e+00 4.262789235157242729e+00 4.262782807671328555e+00 4.262788034429149775e+00 4.262785499777010045e+00 4.262789963666136828e+00 4.262782356719981181e+00 4.262787249202801831e+00 4.262786085597781494e+00 4.262783894062977197e+00 4.262786944341769413e+00 4.262787945838681480e+00 4.262780310144535179e+00 4.262807577116291213e+00 4.262775150010838843e+00 4.262784570980784338e+00 4.262789947820238012e+00 4.262791589892913180e+00 4.262800067066564225e+00 4.262783835294612800e+00 4.262768848479936423e+00 4.262769385491992580e+00 4.262788468807229947e+00 4.262803849917872867e+00 4.262772509820933919e+00 4.262779806631442625e+00 4.262785201837687055e+00 4.262792022303983686e+00 4.262808296614821302e+00 4.262786196059096255e+00 4.262819212377507938e+00 4.262777620917404420e+00 4.262764097671606578e+00 4.262772497557307361e+00 4.262801797529391479e+00 4.262724161737423856e+00 4.262783498870703625e+00 4.262756419993820600e+00 4.262805849521100754e+00 4.262784530412318418e+00 4.262775155199051369e+00 4.262709001457551494e+00
2.908349333569258732e+01 1.768018287661635668e+01 1.102851891017255781e+01 7.318075706994257246e+00 5.345190243640814742e+00 4.348774891722484881e+00 3.872548262772049554e+00 3.658024051372379404e+00 3.567334669267069103e+00 3.531520989932047883e+00 3.518374763012850792e+00 3.513912979519680846e+00 3.512520791688217514e+00 3.512123858138011201e+00 3.512021193083185722e+00 3.511997222177981826e+00 3.511992209179325641e+00 3.511991271849240093e+00 3.511991122370844209e+00 3.511991104731109203e+00 3.511990965811250476e+00 3.511991817457129628e+00 3.511991917828822807e+00 3.511991693942945858e+00 3.511991598981211382e+00 3.511991525019055871e+00 3.511991408116870161e+00 3.511991355173364582e+00 3.511991275070869278e+00 3.511991250787218632e+00 3.511991218784572766e+00 3.511991191835704740e+00 3.511991166971881739e+00 3.511991145105866963e+00 3.511991137793927464e+00 3.511991127706210136e+00 3.511991117597290213e+00 3.511991113636042883e+00 3.511991108187714872e+00 3.511991102062211212e+00 3.511991100291027124e+00 3.511991102002639309e+00 3.511997158298072463e+00 3.511995926798704204e+00 3.511995544221917953e+00 3.511994900589343160e+00 3.511994205004953074e+00 3.511993742920708428e+00 3.511993584408287461e+00 3.511993082528761079e+00 3.511992812202493042e+00 3.511992691441264469e+00 3.511992484088068522e+00 3.511992291625574580e+00 3.511992158029443090e+00 3.511991964865273985e+00 3.511991822080290149e+00 3.511991766495157208e+00 3.511991670389761566e+00 3.511991585094392576e+00 3.511991527905820476e+00 3.511991439949269989e+00 3.511991394254437182e+00 3.511991380309154920e+00 3.511991316565399757e+00 3.511991285688509379e+00 3.511991260881131893e+00 3.511991236409357953e+00 3.511991222149845271e+00 3.511991204718015069e+00 3.511991194848633313e+00 3.511990769261501555e+00 3.511979698724644550e+00 3.511974695004937530e+00 3.511994259030871035e+00 3.511973843203122669e+00 3.511992466846095340e+00 3.511983843655798410e+00 3.511943104574129393e+00 3.511989641360742098e+00 3.511969518489422626e+00 3.511924329395696986e+00 3.511978316168097081e+00 3.512020979380395147e+00 3.512027087233946077e+00 3.511990584358500200e+00 3.511792010365752503e+00 3.511979699107541819e+00 3.511991186009254307e+00 3.511933541751204757e+00 3.511916752846445888e+00 3.511986431381956208e+00 3.511989252816420048e+00 3.511993532440101262e+00 3.511966635687713278e+00 3.511994069078355096e+00 3.511927725761779584e+00 3.511984935994405532e+00 3.511935932732740184e+00 3.512015072268695803e+00
